road_id,hour,speed,congestion_status
Levent-Buyukdere,11,98,NORMAL
Haliç-Bridge,6,109,NORMAL
Minibus-Yolu,21,80,NORMAL
Tem-Seyrantepe,21,118,NORMAL
E5-Bridge,5,101,NORMAL
E5-Beylikduzu,13,22,HEAVY
Sahil-Kennedy,20,9,LOCKED
Levent-Buyukdere,15,100,NORMAL
Tem-Seyrantepe,23,98,NORMAL
Tem-Seyrantepe,4,81,NORMAL
Sahil-Kennedy,7,56,NORMAL
Tem-Seyrantepe,8,12,HEAVY
Tem-Kavacik,16,79,NORMAL
Levent-Buyukdere,21,113,NORMAL
Basin-Ekspres,23,80,NORMAL
Haliç-Bridge,21,75,NORMAL
E5-Beylikduzu,12,97,NORMAL
E5-Bridge,4,73,NORMAL
Basin-Ekspres,2,96,NORMAL
E5-Beylikduzu,9,27,LOCKED
Tem-Seyrantepe,15,102,NORMAL
Levent-Buyukdere,3,88,NORMAL
Sahil-Kennedy,6,87,NORMAL
Tem-Seyrantepe,0,118,NORMAL
Besiktas-Coast,15,101,NORMAL
Levent-Buyukdere,18,30,HEAVY
E5-Bridge,0,81,NORMAL
Minibus-Yolu,11,94,NORMAL
Besiktas-Coast,16,39,HEAVY
Basin-Ekspres,5,83,NORMAL
Sahil-Kennedy,2,71,NORMAL
Sahil-Kennedy,20,44,NORMAL
Tem-Seyrantepe,21,21,HEAVY
Sahil-Kennedy,6,105,NORMAL
Basin-Ekspres,1,116,NORMAL
E5-Beylikduzu,18,13,HEAVY
Basin-Ekspres,5,107,NORMAL
Haliç-Bridge,20,30,HEAVY
Besiktas-Coast,3,103,NORMAL
E5-Bridge,3,78,NORMAL
Tem-Kavacik,13,103,NORMAL
E5-Bridge,17,51,NORMAL
Besiktas-Coast,11,78,NORMAL
Sahil-Kennedy,0,117,NORMAL
Minibus-Yolu,14,85,NORMAL
Haliç-Bridge,20,35,NORMAL
Tem-Seyrantepe,5,84,NORMAL
Bagdat-Caddesi,1,82,NORMAL
Sahil-Kennedy,9,22,HEAVY
Kadikoy-Center,14,119,NORMAL
Minibus-Yolu,7,8,LOCKED
Tem-Kavacik,17,17,LOCKED
Sahil-Kennedy,9,23,HEAVY
Basin-Ekspres,0,98,NORMAL
E5-Beylikduzu,9,7,LOCKED
E5-Bridge,15,107,NORMAL
Haliç-Bridge,3,74,NORMAL
E5-Bridge,12,113,NORMAL
E5-Beylikduzu,14,90,NORMAL
Basin-Ekspres,3,120,NORMAL
E5-Bridge,8,14,LOCKED
E5-Bridge,3,75,NORMAL
Kadikoy-Center,6,27,HEAVY
Bagdat-Caddesi,2,81,NORMAL
Tem-Kavacik,4,87,NORMAL
E5-Beylikduzu,8,6,LOCKED
Minibus-Yolu,18,25,LOCKED
Haliç-Bridge,15,95,NORMAL
Bagdat-Caddesi,11,94,NORMAL
E5-Bridge,7,17,LOCKED
Basin-Ekspres,3,14,HEAVY
Haliç-Bridge,22,81,NORMAL
Bagdat-Caddesi,17,25,HEAVY
Levent-Buyukdere,20,10,HEAVY
E5-Beylikduzu,10,56,NORMAL
E5-Beylikduzu,7,12,HEAVY
Besiktas-Coast,12,113,NORMAL
Haliç-Bridge,16,107,NORMAL
Tem-Kavacik,0,101,NORMAL
Kadikoy-Center,16,38,HEAVY
Tem-Kavacik,19,22,LOCKED
Minibus-Yolu,21,92,NORMAL
Haliç-Bridge,14,83,NORMAL
E5-Beylikduzu,3,89,NORMAL
E5-Beylikduzu,12,114,NORMAL
Besiktas-Coast,20,15,LOCKED
Haliç-Bridge,5,21,HEAVY
Haliç-Bridge,9,53,NORMAL
Basin-Ekspres,21,95,NORMAL
Bagdat-Caddesi,1,70,NORMAL
Sahil-Kennedy,21,35,HEAVY
E5-Bridge,9,28,HEAVY
Basin-Ekspres,11,113,NORMAL
Sahil-Kennedy,18,13,LOCKED
Minibus-Yolu,11,88,NORMAL
Kadikoy-Center,6,88,NORMAL
Besiktas-Coast,15,94,NORMAL
E5-Beylikduzu,12,109,NORMAL
Kadikoy-Center,21,79,NORMAL
Besiktas-Coast,16,100,NORMAL
Minibus-Yolu,7,19,LOCKED
Basin-Ekspres,5,89,NORMAL
Minibus-Yolu,9,28,LOCKED
Minibus-Yolu,2,94,NORMAL
Minibus-Yolu,19,15,HEAVY
Haliç-Bridge,23,111,NORMAL
E5-Beylikduzu,6,72,NORMAL
E5-Beylikduzu,19,16,HEAVY
Haliç-Bridge,12,101,NORMAL
Basin-Ekspres,17,39,NORMAL
E5-Bridge,13,117,NORMAL
Bagdat-Caddesi,23,80,NORMAL
Levent-Buyukdere,5,33,HEAVY
Tem-Seyrantepe,11,72,NORMAL
Kadikoy-Center,11,100,NORMAL
Minibus-Yolu,20,19,LOCKED
Haliç-Bridge,1,114,NORMAL
Levent-Buyukdere,3,81,NORMAL
Tem-Kavacik,9,11,HEAVY
Tem-Seyrantepe,1,75,NORMAL
E5-Beylikduzu,19,21,LOCKED
Kadikoy-Center,1,97,NORMAL
Levent-Buyukdere,0,37,HEAVY
Basin-Ekspres,12,105,NORMAL
Besiktas-Coast,10,54,NORMAL
Kadikoy-Center,8,50,NORMAL
Tem-Kavacik,20,18,HEAVY
Kadikoy-Center,5,26,HEAVY
Tem-Seyrantepe,0,109,NORMAL
E5-Beylikduzu,16,88,NORMAL
E5-Bridge,17,20,HEAVY
Besiktas-Coast,7,15,LOCKED
Kadikoy-Center,11,79,NORMAL
Haliç-Bridge,15,80,NORMAL
Haliç-Bridge,20,58,NORMAL
Tem-Kavacik,3,18,HEAVY
Haliç-Bridge,2,78,NORMAL
Sahil-Kennedy,1,94,NORMAL
Tem-Kavacik,19,16,LOCKED
Bagdat-Caddesi,14,82,NORMAL
Sahil-Kennedy,12,73,NORMAL
Levent-Buyukdere,22,117,NORMAL
Minibus-Yolu,13,12,HEAVY
Kadikoy-Center,12,104,NORMAL
E5-Bridge,20,5,HEAVY
Levent-Buyukdere,9,9,LOCKED
Besiktas-Coast,20,30,LOCKED
Besiktas-Coast,16,106,NORMAL
Tem-Kavacik,23,15,HEAVY
E5-Beylikduzu,6,101,NORMAL
Kadikoy-Center,4,120,NORMAL
Kadikoy-Center,10,50,NORMAL
Besiktas-Coast,6,109,NORMAL
E5-Bridge,7,10,LOCKED
Haliç-Bridge,9,24,LOCKED
E5-Bridge,22,88,NORMAL
Minibus-Yolu,17,24,LOCKED
Haliç-Bridge,15,23,HEAVY
Besiktas-Coast,0,101,NORMAL
Tem-Seyrantepe,18,30,LOCKED
Besiktas-Coast,0,89,NORMAL
Sahil-Kennedy,0,70,NORMAL
Bagdat-Caddesi,19,26,HEAVY
Levent-Buyukdere,16,75,NORMAL
Kadikoy-Center,3,79,NORMAL
Minibus-Yolu,21,10,HEAVY
Kadikoy-Center,7,58,NORMAL
Bagdat-Caddesi,8,26,HEAVY
Minibus-Yolu,17,23,HEAVY
Bagdat-Caddesi,14,33,HEAVY
Minibus-Yolu,18,44,NORMAL
Besiktas-Coast,8,60,NORMAL
E5-Beylikduzu,22,115,NORMAL
Basin-Ekspres,16,83,NORMAL
Sahil-Kennedy,16,20,HEAVY
Tem-Seyrantepe,9,23,HEAVY
Kadikoy-Center,12,88,NORMAL
Haliç-Bridge,3,111,NORMAL
Bagdat-Caddesi,2,77,NORMAL
Besiktas-Coast,9,28,LOCKED
Tem-Kavacik,13,96,NORMAL
E5-Beylikduzu,19,28,LOCKED
E5-Bridge,17,22,LOCKED
Tem-Kavacik,5,87,NORMAL
E5-Beylikduzu,4,105,NORMAL
Tem-Seyrantepe,9,13,LOCKED
Tem-Kavacik,10,19,HEAVY
Minibus-Yolu,19,10,LOCKED
Tem-Kavacik,11,102,NORMAL
Sahil-Kennedy,2,108,NORMAL
Kadikoy-Center,0,82,NORMAL
E5-Beylikduzu,1,91,NORMAL
Haliç-Bridge,9,28,HEAVY
Tem-Kavacik,18,16,LOCKED
Minibus-Yolu,22,114,NORMAL
Kadikoy-Center,0,102,NORMAL
Minibus-Yolu,22,23,HEAVY
E5-Beylikduzu,0,115,NORMAL
Tem-Seyrantepe,8,59,NORMAL
E5-Bridge,4,71,NORMAL
Levent-Buyukdere,11,93,NORMAL
Kadikoy-Center,5,114,NORMAL
E5-Beylikduzu,3,109,NORMAL
E5-Bridge,4,85,NORMAL
Minibus-Yolu,10,36,NORMAL
Levent-Buyukdere,3,117,NORMAL
Basin-Ekspres,16,95,NORMAL
Tem-Kavacik,5,119,NORMAL
Besiktas-Coast,8,6,LOCKED
Sahil-Kennedy,18,24,HEAVY
Basin-Ekspres,22,97,NORMAL
E5-Beylikduzu,16,87,NORMAL
Besiktas-Coast,9,40,NORMAL
Sahil-Kennedy,5,105,NORMAL
Levent-Buyukdere,23,91,NORMAL
Basin-Ekspres,5,108,NORMAL
Bagdat-Caddesi,10,13,LOCKED
Tem-Kavacik,19,29,LOCKED
Kadikoy-Center,9,19,LOCKED
Sahil-Kennedy,4,86,NORMAL
Besiktas-Coast,1,120,NORMAL
Haliç-Bridge,1,79,NORMAL
E5-Bridge,1,85,NORMAL
Bagdat-Caddesi,5,94,NORMAL
E5-Beylikduzu,9,29,HEAVY
Haliç-Bridge,0,91,NORMAL
Basin-Ekspres,20,8,HEAVY
Basin-Ekspres,16,108,NORMAL
E5-Beylikduzu,15,92,NORMAL
Tem-Seyrantepe,8,20,LOCKED
Bagdat-Caddesi,7,30,HEAVY
E5-Beylikduzu,17,19,HEAVY
Minibus-Yolu,19,44,NORMAL
Sahil-Kennedy,13,89,NORMAL
Basin-Ekspres,17,54,NORMAL
E5-Beylikduzu,17,53,NORMAL
Minibus-Yolu,20,16,HEAVY
Tem-Kavacik,5,116,NORMAL
Haliç-Bridge,18,19,LOCKED
Tem-Seyrantepe,7,23,HEAVY
E5-Beylikduzu,11,79,NORMAL
E5-Bridge,12,77,NORMAL
Tem-Kavacik,0,83,NORMAL
E5-Bridge,15,79,NORMAL
Minibus-Yolu,17,18,LOCKED
Haliç-Bridge,8,32,NORMAL
Bagdat-Caddesi,13,84,NORMAL
Levent-Buyukdere,2,74,NORMAL
Levent-Buyukdere,2,94,NORMAL
Basin-Ekspres,21,78,NORMAL
Tem-Seyrantepe,16,106,NORMAL
Haliç-Bridge,15,71,NORMAL
Basin-Ekspres,3,102,NORMAL
Bagdat-Caddesi,4,119,NORMAL
Kadikoy-Center,22,96,NORMAL
E5-Bridge,17,12,LOCKED
Minibus-Yolu,2,116,NORMAL
Haliç-Bridge,1,80,NORMAL
Haliç-Bridge,17,32,NORMAL
Levent-Buyukdere,19,13,HEAVY
Minibus-Yolu,23,92,NORMAL
Minibus-Yolu,3,73,NORMAL
Haliç-Bridge,1,91,NORMAL
Minibus-Yolu,6,104,NORMAL
Minibus-Yolu,14,31,HEAVY
Tem-Kavacik,15,91,NORMAL
Basin-Ekspres,8,15,HEAVY
Kadikoy-Center,4,107,NORMAL
E5-Bridge,11,94,NORMAL
Tem-Seyrantepe,22,26,HEAVY
Sahil-Kennedy,0,80,NORMAL
Minibus-Yolu,6,118,NORMAL
Levent-Buyukdere,23,108,NORMAL
Sahil-Kennedy,5,71,NORMAL
Minibus-Yolu,3,105,NORMAL
E5-Beylikduzu,14,80,NORMAL
Sahil-Kennedy,5,107,NORMAL
Basin-Ekspres,21,118,NORMAL
Tem-Seyrantepe,20,25,HEAVY
Haliç-Bridge,2,71,NORMAL
Levent-Buyukdere,15,120,NORMAL
Levent-Buyukdere,12,104,NORMAL
Sahil-Kennedy,15,111,NORMAL
Levent-Buyukdere,9,23,LOCKED
Levent-Buyukdere,5,94,NORMAL
Tem-Kavacik,15,75,NORMAL
Sahil-Kennedy,3,81,NORMAL
Bagdat-Caddesi,19,27,HEAVY
Bagdat-Caddesi,20,5,HEAVY
Haliç-Bridge,15,102,NORMAL
Levent-Buyukdere,3,76,NORMAL
Bagdat-Caddesi,3,111,NORMAL
Besiktas-Coast,21,71,NORMAL
Besiktas-Coast,0,91,NORMAL
Minibus-Yolu,9,20,HEAVY
Sahil-Kennedy,7,18,LOCKED
Haliç-Bridge,2,112,NORMAL
Minibus-Yolu,3,110,NORMAL
E5-Beylikduzu,17,18,HEAVY
Kadikoy-Center,8,42,NORMAL
Haliç-Bridge,15,81,NORMAL
E5-Bridge,22,115,NORMAL
Bagdat-Caddesi,13,84,NORMAL
Basin-Ekspres,8,34,NORMAL
Tem-Kavacik,16,120,NORMAL
Bagdat-Caddesi,3,92,NORMAL
Minibus-Yolu,8,59,NORMAL
E5-Bridge,0,86,NORMAL
E5-Beylikduzu,3,75,NORMAL
Sahil-Kennedy,6,83,NORMAL
E5-Bridge,2,97,NORMAL
Basin-Ekspres,2,104,NORMAL
Tem-Seyrantepe,14,13,HEAVY
Basin-Ekspres,23,114,NORMAL
Sahil-Kennedy,3,107,NORMAL
E5-Bridge,3,102,NORMAL
Tem-Kavacik,17,9,HEAVY
Minibus-Yolu,21,99,NORMAL
Tem-Seyrantepe,9,25,HEAVY
Minibus-Yolu,20,6,HEAVY
E5-Bridge,22,99,NORMAL
Bagdat-Caddesi,4,90,NORMAL
Tem-Seyrantepe,15,86,NORMAL
Tem-Kavacik,2,107,NORMAL
Levent-Buyukdere,21,78,NORMAL
Tem-Kavacik,0,74,NORMAL
Bagdat-Caddesi,11,78,NORMAL
Bagdat-Caddesi,4,85,NORMAL
Kadikoy-Center,1,40,HEAVY
Bagdat-Caddesi,5,102,NORMAL
E5-Bridge,21,105,NORMAL
Levent-Buyukdere,14,35,HEAVY
Haliç-Bridge,1,80,NORMAL
Tem-Seyrantepe,3,72,NORMAL
E5-Beylikduzu,3,92,NORMAL
Besiktas-Coast,9,37,NORMAL
Kadikoy-Center,1,101,NORMAL
E5-Bridge,23,102,NORMAL
Kadikoy-Center,6,109,NORMAL
E5-Bridge,6,86,NORMAL
Minibus-Yolu,18,8,LOCKED
Besiktas-Coast,15,86,NORMAL
Levent-Buyukdere,22,119,NORMAL
Basin-Ekspres,22,106,NORMAL
Tem-Seyrantepe,20,28,HEAVY
Levent-Buyukdere,22,81,NORMAL
Levent-Buyukdere,1,80,NORMAL
Haliç-Bridge,6,81,NORMAL
Haliç-Bridge,17,11,HEAVY
Tem-Kavacik,14,85,NORMAL
Sahil-Kennedy,10,27,HEAVY
E5-Bridge,14,79,NORMAL
Basin-Ekspres,9,13,LOCKED
Kadikoy-Center,2,82,NORMAL
Kadikoy-Center,3,85,NORMAL
Haliç-Bridge,7,26,LOCKED
Levent-Buyukdere,4,109,NORMAL
Tem-Kavacik,14,92,NORMAL
Tem-Seyrantepe,2,101,NORMAL
Kadikoy-Center,0,92,NORMAL
Tem-Seyrantepe,14,82,NORMAL
Levent-Buyukdere,11,113,NORMAL
Basin-Ekspres,3,104,NORMAL
Besiktas-Coast,10,30,NORMAL
Basin-Ekspres,0,87,NORMAL
Bagdat-Caddesi,13,79,NORMAL
E5-Beylikduzu,0,40,HEAVY
Besiktas-Coast,17,12,LOCKED
Besiktas-Coast,16,94,NORMAL
Minibus-Yolu,20,23,LOCKED
Besiktas-Coast,21,101,NORMAL
Minibus-Yolu,6,82,NORMAL
Levent-Buyukdere,2,94,NORMAL
Haliç-Bridge,2,92,NORMAL
E5-Beylikduzu,21,84,NORMAL
Besiktas-Coast,14,109,NORMAL
Minibus-Yolu,7,27,HEAVY
Levent-Buyukdere,22,100,NORMAL
Tem-Seyrantepe,23,78,NORMAL
Kadikoy-Center,11,94,NORMAL
E5-Beylikduzu,2,105,NORMAL
Sahil-Kennedy,0,120,NORMAL
Bagdat-Caddesi,8,33,NORMAL
Bagdat-Caddesi,6,90,NORMAL
Tem-Seyrantepe,23,96,NORMAL
Levent-Buyukdere,20,9,LOCKED
E5-Beylikduzu,21,86,NORMAL
Bagdat-Caddesi,20,31,NORMAL
Tem-Kavacik,14,100,NORMAL
Kadikoy-Center,3,94,NORMAL
E5-Bridge,1,84,NORMAL
Haliç-Bridge,4,116,NORMAL
E5-Beylikduzu,21,88,NORMAL
Tem-Seyrantepe,14,70,NORMAL
Bagdat-Caddesi,17,17,HEAVY
Bagdat-Caddesi,9,13,HEAVY
E5-Beylikduzu,23,102,NORMAL
Tem-Kavacik,21,79,NORMAL
E5-Beylikduzu,9,60,NORMAL
Basin-Ekspres,15,71,NORMAL
Tem-Kavacik,17,28,LOCKED
E5-Bridge,9,17,HEAVY
Bagdat-Caddesi,23,72,NORMAL
Sahil-Kennedy,1,78,NORMAL
Tem-Seyrantepe,15,118,NORMAL
Minibus-Yolu,23,76,NORMAL
Sahil-Kennedy,23,100,NORMAL
Minibus-Yolu,10,23,LOCKED
Minibus-Yolu,8,21,HEAVY
Sahil-Kennedy,18,9,LOCKED
Kadikoy-Center,20,23,LOCKED
E5-Beylikduzu,7,34,NORMAL
Haliç-Bridge,22,30,HEAVY
Sahil-Kennedy,18,51,NORMAL
Basin-Ekspres,22,74,NORMAL
Besiktas-Coast,5,108,NORMAL
Tem-Seyrantepe,21,85,NORMAL
Sahil-Kennedy,6,71,NORMAL
Besiktas-Coast,9,17,HEAVY
Haliç-Bridge,13,108,NORMAL
Haliç-Bridge,13,105,NORMAL
Levent-Buyukdere,6,103,NORMAL
Sahil-Kennedy,13,78,NORMAL
Sahil-Kennedy,7,15,LOCKED
Basin-Ekspres,14,70,NORMAL
Levent-Buyukdere,16,79,NORMAL
Bagdat-Caddesi,20,51,NORMAL
E5-Bridge,11,82,NORMAL
Besiktas-Coast,10,36,NORMAL
Haliç-Bridge,23,108,NORMAL
Tem-Kavacik,22,94,NORMAL
Tem-Kavacik,14,98,NORMAL
Minibus-Yolu,10,8,LOCKED
E5-Beylikduzu,22,100,NORMAL
E5-Bridge,7,32,NORMAL
Kadikoy-Center,9,44,NORMAL
Tem-Kavacik,23,112,NORMAL
Tem-Kavacik,16,103,NORMAL
Besiktas-Coast,18,9,LOCKED
Bagdat-Caddesi,12,17,HEAVY
Basin-Ekspres,4,120,NORMAL
E5-Beylikduzu,3,11,HEAVY
E5-Beylikduzu,7,38,NORMAL
Bagdat-Caddesi,4,74,NORMAL
Sahil-Kennedy,21,22,HEAVY
Tem-Seyrantepe,17,52,NORMAL
E5-Bridge,13,103,NORMAL
Minibus-Yolu,10,6,LOCKED
E5-Bridge,13,105,NORMAL
Tem-Seyrantepe,1,82,NORMAL
Haliç-Bridge,18,22,HEAVY
Minibus-Yolu,13,77,NORMAL
Kadikoy-Center,20,19,HEAVY
Tem-Seyrantepe,1,37,HEAVY
Minibus-Yolu,7,7,LOCKED
Basin-Ekspres,6,75,NORMAL
Besiktas-Coast,1,97,NORMAL
Haliç-Bridge,19,36,NORMAL
Basin-Ekspres,12,25,HEAVY
Kadikoy-Center,17,26,HEAVY
Tem-Seyrantepe,12,12,HEAVY
Tem-Seyrantepe,2,90,NORMAL
E5-Beylikduzu,17,7,HEAVY
Bagdat-Caddesi,15,102,NORMAL
Bagdat-Caddesi,6,74,NORMAL
Tem-Kavacik,4,85,NORMAL
Haliç-Bridge,0,84,NORMAL
Bagdat-Caddesi,10,12,LOCKED
Minibus-Yolu,3,109,NORMAL
Bagdat-Caddesi,17,11,LOCKED
Bagdat-Caddesi,21,81,NORMAL
E5-Bridge,6,86,NORMAL
Sahil-Kennedy,18,36,NORMAL
Sahil-Kennedy,15,105,NORMAL
Levent-Buyukdere,0,88,NORMAL
Besiktas-Coast,7,29,HEAVY
Besiktas-Coast,16,120,NORMAL
Bagdat-Caddesi,5,83,NORMAL
Haliç-Bridge,6,83,NORMAL
Kadikoy-Center,6,96,NORMAL
Levent-Buyukdere,21,23,HEAVY
Bagdat-Caddesi,23,12,HEAVY
Levent-Buyukdere,10,52,NORMAL
E5-Beylikduzu,1,101,NORMAL
Tem-Kavacik,10,13,HEAVY
Tem-Kavacik,8,56,NORMAL
Minibus-Yolu,1,120,NORMAL
E5-Bridge,16,116,NORMAL
Basin-Ekspres,3,81,NORMAL
Haliç-Bridge,17,56,NORMAL
Tem-Seyrantepe,19,11,HEAVY
Levent-Buyukdere,23,96,NORMAL
Haliç-Bridge,8,14,HEAVY
Kadikoy-Center,10,17,HEAVY
Besiktas-Coast,10,29,HEAVY
Basin-Ekspres,12,18,HEAVY
Levent-Buyukdere,10,30,HEAVY
Basin-Ekspres,5,73,NORMAL
Tem-Seyrantepe,4,74,NORMAL
Tem-Kavacik,16,105,NORMAL
Minibus-Yolu,18,55,NORMAL
Kadikoy-Center,9,25,LOCKED
Minibus-Yolu,16,95,NORMAL
Haliç-Bridge,13,87,NORMAL
Tem-Seyrantepe,13,81,NORMAL
Haliç-Bridge,22,101,NORMAL
Levent-Buyukdere,13,117,NORMAL
Levent-Buyukdere,3,109,NORMAL
E5-Beylikduzu,18,13,HEAVY
Basin-Ekspres,14,110,NORMAL
Haliç-Bridge,15,87,NORMAL
E5-Beylikduzu,13,28,HEAVY
Basin-Ekspres,10,18,LOCKED
Basin-Ekspres,21,100,NORMAL
Tem-Seyrantepe,9,9,LOCKED
E5-Beylikduzu,18,48,NORMAL
Tem-Kavacik,20,37,NORMAL
Minibus-Yolu,13,114,NORMAL
Besiktas-Coast,17,12,LOCKED
Bagdat-Caddesi,20,7,LOCKED
E5-Bridge,0,91,NORMAL
Tem-Kavacik,16,73,NORMAL
Levent-Buyukdere,0,110,NORMAL
Besiktas-Coast,16,117,NORMAL
Bagdat-Caddesi,12,102,NORMAL
E5-Beylikduzu,19,50,NORMAL
Haliç-Bridge,20,9,HEAVY
Besiktas-Coast,9,48,NORMAL
E5-Bridge,20,35,NORMAL
Tem-Kavacik,19,54,NORMAL
Bagdat-Caddesi,21,99,NORMAL
Besiktas-Coast,21,104,NORMAL
E5-Beylikduzu,23,90,NORMAL
Tem-Seyrantepe,7,54,NORMAL
Kadikoy-Center,5,92,NORMAL
Basin-Ekspres,1,94,NORMAL
Basin-Ekspres,23,92,NORMAL
Bagdat-Caddesi,22,113,NORMAL
E5-Bridge,19,40,NORMAL
Sahil-Kennedy,7,9,LOCKED
Basin-Ekspres,7,20,HEAVY
Sahil-Kennedy,8,45,NORMAL
Sahil-Kennedy,22,33,HEAVY
Minibus-Yolu,20,31,NORMAL
Kadikoy-Center,21,116,NORMAL
Minibus-Yolu,23,84,NORMAL
Basin-Ekspres,18,17,HEAVY
Sahil-Kennedy,5,115,NORMAL
Minibus-Yolu,4,104,NORMAL
Tem-Kavacik,4,84,NORMAL
Minibus-Yolu,1,74,NORMAL
Tem-Seyrantepe,6,24,HEAVY
Sahil-Kennedy,15,116,NORMAL
Kadikoy-Center,22,108,NORMAL
Haliç-Bridge,6,87,NORMAL
E5-Bridge,17,30,HEAVY
Levent-Buyukdere,15,89,NORMAL
E5-Beylikduzu,3,74,NORMAL
Haliç-Bridge,5,82,NORMAL
E5-Bridge,20,55,NORMAL
Haliç-Bridge,7,21,LOCKED
Levent-Buyukdere,13,93,NORMAL
Haliç-Bridge,13,97,NORMAL
Besiktas-Coast,11,95,NORMAL
Minibus-Yolu,10,30,HEAVY
Haliç-Bridge,3,84,NORMAL
Sahil-Kennedy,1,109,NORMAL
Tem-Kavacik,13,103,NORMAL
E5-Bridge,5,22,HEAVY
Bagdat-Caddesi,4,18,HEAVY
Levent-Buyukdere,3,27,HEAVY
E5-Beylikduzu,9,5,LOCKED
Basin-Ekspres,23,99,NORMAL
Basin-Ekspres,10,36,NORMAL
Bagdat-Caddesi,5,12,HEAVY
Besiktas-Coast,15,102,NORMAL
Kadikoy-Center,20,10,LOCKED
Besiktas-Coast,3,23,HEAVY
Besiktas-Coast,12,97,NORMAL
Bagdat-Caddesi,18,15,HEAVY
E5-Bridge,13,113,NORMAL
E5-Bridge,8,27,HEAVY
Kadikoy-Center,5,82,NORMAL
Basin-Ekspres,7,6,LOCKED
Tem-Kavacik,8,28,LOCKED
Sahil-Kennedy,15,81,NORMAL
Levent-Buyukdere,0,15,HEAVY
Kadikoy-Center,7,5,HEAVY
Levent-Buyukdere,13,104,NORMAL
E5-Bridge,12,119,NORMAL
Levent-Buyukdere,2,119,NORMAL
Bagdat-Caddesi,13,114,NORMAL
Basin-Ekspres,0,111,NORMAL
Besiktas-Coast,16,32,HEAVY
Levent-Buyukdere,18,41,NORMAL
Tem-Seyrantepe,8,7,HEAVY
Sahil-Kennedy,21,77,NORMAL
Minibus-Yolu,0,113,NORMAL
Bagdat-Caddesi,2,120,NORMAL
E5-Beylikduzu,7,29,HEAVY
Kadikoy-Center,4,108,NORMAL
Tem-Kavacik,4,74,NORMAL
Tem-Seyrantepe,20,20,HEAVY
Besiktas-Coast,3,106,NORMAL
Bagdat-Caddesi,7,32,NORMAL
Kadikoy-Center,18,58,NORMAL
Haliç-Bridge,13,108,NORMAL
Kadikoy-Center,9,27,LOCKED
Haliç-Bridge,0,101,NORMAL
Tem-Seyrantepe,1,72,NORMAL
Levent-Buyukdere,20,34,NORMAL
E5-Beylikduzu,8,24,HEAVY
Tem-Seyrantepe,12,87,NORMAL
Minibus-Yolu,16,30,HEAVY
Sahil-Kennedy,22,74,NORMAL
Sahil-Kennedy,22,83,NORMAL
Basin-Ekspres,5,84,NORMAL
Besiktas-Coast,13,36,HEAVY
Sahil-Kennedy,17,13,LOCKED
Basin-Ekspres,5,120,NORMAL
Minibus-Yolu,10,29,LOCKED
Tem-Seyrantepe,13,94,NORMAL
Sahil-Kennedy,12,28,HEAVY
Haliç-Bridge,14,80,NORMAL
Kadikoy-Center,19,43,NORMAL
Kadikoy-Center,15,105,NORMAL
Besiktas-Coast,5,102,NORMAL
Tem-Kavacik,5,119,NORMAL
E5-Bridge,23,95,NORMAL
Haliç-Bridge,18,14,LOCKED
Levent-Buyukdere,22,98,NORMAL
E5-Beylikduzu,1,103,NORMAL
Minibus-Yolu,6,107,NORMAL
Haliç-Bridge,17,12,LOCKED
Haliç-Bridge,17,14,LOCKED
Tem-Seyrantepe,2,105,NORMAL
Besiktas-Coast,19,11,LOCKED
E5-Bridge,14,102,NORMAL
E5-Beylikduzu,22,93,NORMAL
Sahil-Kennedy,13,97,NORMAL
Haliç-Bridge,11,73,NORMAL
Sahil-Kennedy,21,16,HEAVY
Besiktas-Coast,5,78,NORMAL
E5-Bridge,1,88,NORMAL
E5-Beylikduzu,19,30,HEAVY
Levent-Buyukdere,8,21,LOCKED
Kadikoy-Center,20,10,HEAVY
Haliç-Bridge,23,115,NORMAL
Kadikoy-Center,6,105,NORMAL
Sahil-Kennedy,9,22,LOCKED
Tem-Kavacik,1,72,NORMAL
Besiktas-Coast,2,104,NORMAL
E5-Beylikduzu,5,115,NORMAL
Besiktas-Coast,11,98,NORMAL
Minibus-Yolu,10,29,LOCKED
Minibus-Yolu,3,93,NORMAL
Tem-Seyrantepe,16,91,NORMAL
Minibus-Yolu,4,118,NORMAL
Bagdat-Caddesi,5,100,NORMAL
Besiktas-Coast,16,76,NORMAL
Tem-Seyrantepe,20,24,HEAVY
Besiktas-Coast,5,86,NORMAL
Sahil-Kennedy,20,24,HEAVY
Tem-Kavacik,0,118,NORMAL
Minibus-Yolu,3,14,HEAVY
Bagdat-Caddesi,11,90,NORMAL
Sahil-Kennedy,14,10,HEAVY
Tem-Seyrantepe,7,13,LOCKED
E5-Bridge,8,31,NORMAL
Kadikoy-Center,2,73,NORMAL
Tem-Seyrantepe,1,33,HEAVY
Tem-Seyrantepe,2,100,NORMAL
Bagdat-Caddesi,3,96,NORMAL
Sahil-Kennedy,12,92,NORMAL
Levent-Buyukdere,19,34,NORMAL
Bagdat-Caddesi,3,98,NORMAL
Bagdat-Caddesi,5,73,NORMAL
Haliç-Bridge,9,17,HEAVY
Besiktas-Coast,12,117,NORMAL
Besiktas-Coast,23,73,NORMAL
Kadikoy-Center,18,46,NORMAL
Tem-Kavacik,18,17,HEAVY
Besiktas-Coast,12,116,NORMAL
Besiktas-Coast,19,17,LOCKED
