road_id,hour,speed,congestion_status
Bagdat-Caddesi,22,78,NORMAL
Besiktas-Coast,12,108,NORMAL
Besiktas-Coast,21,28,HEAVY
Haliç-Bridge,4,115,NORMAL
Kadikoy-Center,0,72,NORMAL
Basin-Ekspres,0,87,NORMAL
Tem-Kavacik,7,41,NORMAL
Kadikoy-Center,11,113,NORMAL
Sahil-Kennedy,19,33,NORMAL
Tem-Kavacik,21,110,NORMAL
Haliç-Bridge,9,30,NORMAL
E5-Beylikduzu,17,49,NORMAL
Sahil-Kennedy,18,6,HEAVY
Bagdat-Caddesi,7,5,LOCKED
E5-Bridge,1,88,NORMAL
Haliç-Bridge,12,13,HEAVY
E5-Bridge,5,78,NORMAL
Tem-Kavacik,0,98,NORMAL
Sahil-Kennedy,9,20,LOCKED
Sahil-Kennedy,12,76,NORMAL
Bagdat-Caddesi,15,78,NORMAL
Minibus-Yolu,22,108,NORMAL
Sahil-Kennedy,12,84,NORMAL
Minibus-Yolu,3,120,NORMAL
E5-Bridge,22,19,HEAVY
E5-Bridge,5,104,NORMAL
Basin-Ekspres,22,116,NORMAL
Haliç-Bridge,11,96,NORMAL
Bagdat-Caddesi,17,20,HEAVY
Levent-Buyukdere,16,103,NORMAL
E5-Bridge,11,77,NORMAL
E5-Beylikduzu,5,97,NORMAL
E5-Bridge,18,49,NORMAL
Haliç-Bridge,0,88,NORMAL
Tem-Kavacik,12,117,NORMAL
Minibus-Yolu,22,91,NORMAL
Tem-Kavacik,6,97,NORMAL
Tem-Kavacik,17,50,NORMAL
Tem-Seyrantepe,7,7,HEAVY
Haliç-Bridge,19,23,HEAVY
Kadikoy-Center,7,33,NORMAL
Tem-Seyrantepe,22,83,NORMAL
Basin-Ekspres,10,24,HEAVY
Levent-Buyukdere,15,89,NORMAL
Kadikoy-Center,19,23,LOCKED
Bagdat-Caddesi,13,81,NORMAL
Sahil-Kennedy,17,29,LOCKED
Tem-Kavacik,14,96,NORMAL
Levent-Buyukdere,5,13,HEAVY
E5-Beylikduzu,19,54,NORMAL
Minibus-Yolu,15,110,NORMAL
Levent-Buyukdere,20,6,LOCKED
Sahil-Kennedy,10,9,LOCKED
Levent-Buyukdere,18,38,NORMAL
Haliç-Bridge,17,10,LOCKED
Bagdat-Caddesi,21,14,HEAVY
Levent-Buyukdere,20,6,HEAVY
Minibus-Yolu,12,96,NORMAL
Tem-Kavacik,17,13,HEAVY
Haliç-Bridge,20,52,NORMAL
Sahil-Kennedy,10,8,LOCKED
Besiktas-Coast,18,55,NORMAL
Besiktas-Coast,0,81,NORMAL
Haliç-Bridge,13,110,NORMAL
Minibus-Yolu,9,46,NORMAL
Bagdat-Caddesi,18,19,HEAVY
Besiktas-Coast,6,107,NORMAL
Tem-Seyrantepe,0,83,NORMAL
E5-Bridge,21,70,NORMAL
Basin-Ekspres,19,22,LOCKED
Besiktas-Coast,22,113,NORMAL
Tem-Kavacik,21,81,NORMAL
Kadikoy-Center,18,10,HEAVY
Besiktas-Coast,15,107,NORMAL
Tem-Seyrantepe,10,56,NORMAL
Basin-Ekspres,22,119,NORMAL
Levent-Buyukdere,6,100,NORMAL
Basin-Ekspres,20,25,HEAVY
Tem-Seyrantepe,14,80,NORMAL
Kadikoy-Center,13,99,NORMAL
Basin-Ekspres,17,23,HEAVY
Levent-Buyukdere,3,30,HEAVY
Tem-Seyrantepe,4,85,NORMAL
Bagdat-Caddesi,14,85,NORMAL
Kadikoy-Center,17,30,LOCKED
Sahil-Kennedy,16,116,NORMAL
Basin-Ekspres,10,24,HEAVY
Basin-Ekspres,5,83,NORMAL
Haliç-Bridge,0,111,NORMAL
Kadikoy-Center,10,21,HEAVY
Tem-Kavacik,17,41,NORMAL
Tem-Kavacik,19,11,LOCKED
Tem-Kavacik,15,95,NORMAL
Sahil-Kennedy,7,19,LOCKED
Minibus-Yolu,12,102,NORMAL
Basin-Ekspres,22,101,NORMAL
Kadikoy-Center,7,33,NORMAL
Kadikoy-Center,19,13,HEAVY
Bagdat-Caddesi,5,108,NORMAL
Minibus-Yolu,17,28,HEAVY
E5-Beylikduzu,8,28,HEAVY
Haliç-Bridge,3,89,NORMAL
Tem-Seyrantepe,18,12,LOCKED
E5-Bridge,14,114,NORMAL
Sahil-Kennedy,1,36,HEAVY
Levent-Buyukdere,19,30,HEAVY
Bagdat-Caddesi,2,85,NORMAL
Haliç-Bridge,7,47,NORMAL
Basin-Ekspres,14,99,NORMAL
Bagdat-Caddesi,1,101,NORMAL
Levent-Buyukdere,5,116,NORMAL
E5-Bridge,12,82,NORMAL
Haliç-Bridge,14,101,NORMAL
Besiktas-Coast,16,94,NORMAL
Tem-Kavacik,0,101,NORMAL
Kadikoy-Center,4,90,NORMAL
Bagdat-Caddesi,0,118,NORMAL
Tem-Seyrantepe,16,106,NORMAL
Levent-Buyukdere,21,115,NORMAL
Levent-Buyukdere,14,98,NORMAL
Besiktas-Coast,6,78,NORMAL
Sahil-Kennedy,23,94,NORMAL
Tem-Seyrantepe,23,76,NORMAL
Basin-Ekspres,15,76,NORMAL
E5-Bridge,16,98,NORMAL
Sahil-Kennedy,12,100,NORMAL
Sahil-Kennedy,3,111,NORMAL
Tem-Seyrantepe,2,107,NORMAL
E5-Bridge,16,32,HEAVY
Bagdat-Caddesi,23,107,NORMAL
Bagdat-Caddesi,14,35,HEAVY
Tem-Kavacik,22,117,NORMAL
Basin-Ekspres,12,83,NORMAL
Sahil-Kennedy,8,6,HEAVY
Tem-Seyrantepe,4,84,NORMAL
E5-Beylikduzu,4,85,NORMAL
Minibus-Yolu,3,99,NORMAL
Tem-Seyrantepe,13,73,NORMAL
Haliç-Bridge,6,70,NORMAL
Basin-Ekspres,0,80,NORMAL
Bagdat-Caddesi,21,83,NORMAL
Haliç-Bridge,5,86,NORMAL
E5-Beylikduzu,9,24,LOCKED
Levent-Buyukdere,13,70,NORMAL
Tem-Kavacik,1,30,HEAVY
E5-Beylikduzu,9,47,NORMAL
Besiktas-Coast,3,114,NORMAL
E5-Beylikduzu,9,21,HEAVY
Sahil-Kennedy,1,118,NORMAL
Tem-Kavacik,15,18,HEAVY
Kadikoy-Center,8,6,HEAVY
Basin-Ekspres,2,120,NORMAL
Tem-Seyrantepe,2,75,NORMAL
Kadikoy-Center,20,21,HEAVY
Minibus-Yolu,17,17,LOCKED
E5-Bridge,7,17,HEAVY
Besiktas-Coast,13,101,NORMAL
Tem-Kavacik,1,102,NORMAL
Bagdat-Caddesi,19,49,NORMAL
Sahil-Kennedy,16,108,NORMAL
Tem-Seyrantepe,13,99,NORMAL
Tem-Seyrantepe,2,84,NORMAL
E5-Beylikduzu,16,39,HEAVY
Kadikoy-Center,14,120,NORMAL
Basin-Ekspres,23,120,NORMAL
Tem-Kavacik,22,87,NORMAL
Minibus-Yolu,15,88,NORMAL
Tem-Seyrantepe,0,98,NORMAL
E5-Beylikduzu,8,47,NORMAL
Tem-Kavacik,11,82,NORMAL
Minibus-Yolu,21,26,HEAVY
Tem-Kavacik,9,14,HEAVY
Basin-Ekspres,17,40,NORMAL
Besiktas-Coast,3,103,NORMAL
Haliç-Bridge,9,42,NORMAL
Basin-Ekspres,4,104,NORMAL
E5-Beylikduzu,15,120,NORMAL
Basin-Ekspres,18,34,NORMAL
Besiktas-Coast,0,118,NORMAL
Levent-Buyukdere,3,100,NORMAL
Basin-Ekspres,14,95,NORMAL
Levent-Buyukdere,22,89,NORMAL
Levent-Buyukdere,14,91,NORMAL
Minibus-Yolu,21,100,NORMAL
Tem-Kavacik,22,105,NORMAL
Haliç-Bridge,3,100,NORMAL
E5-Bridge,9,18,LOCKED
E5-Bridge,5,76,NORMAL
Kadikoy-Center,23,114,NORMAL
Besiktas-Coast,4,112,NORMAL
Tem-Seyrantepe,9,7,LOCKED
E5-Bridge,16,86,NORMAL
Minibus-Yolu,21,90,NORMAL
Besiktas-Coast,7,10,HEAVY
E5-Bridge,11,40,HEAVY
Kadikoy-Center,1,100,NORMAL
E5-Bridge,12,73,NORMAL
Besiktas-Coast,8,24,LOCKED
Bagdat-Caddesi,20,21,LOCKED
E5-Bridge,3,82,NORMAL
Minibus-Yolu,6,101,NORMAL
Kadikoy-Center,6,97,NORMAL
Basin-Ekspres,22,30,HEAVY
Kadikoy-Center,17,25,LOCKED
Minibus-Yolu,7,6,LOCKED
Besiktas-Coast,11,118,NORMAL
Haliç-Bridge,3,120,NORMAL
Kadikoy-Center,9,57,NORMAL
Tem-Seyrantepe,22,96,NORMAL
Besiktas-Coast,22,10,HEAVY
Bagdat-Caddesi,18,29,LOCKED
Basin-Ekspres,22,89,NORMAL
Haliç-Bridge,1,95,NORMAL
Kadikoy-Center,16,94,NORMAL
Tem-Seyrantepe,21,29,HEAVY
E5-Bridge,8,21,LOCKED
E5-Beylikduzu,10,5,HEAVY
Tem-Kavacik,0,119,NORMAL
E5-Bridge,8,52,NORMAL
Sahil-Kennedy,9,30,LOCKED
Sahil-Kennedy,19,19,HEAVY
Haliç-Bridge,19,23,LOCKED
Bagdat-Caddesi,0,77,NORMAL
Haliç-Bridge,1,34,HEAVY
Minibus-Yolu,14,15,HEAVY
E5-Bridge,1,94,NORMAL
Basin-Ekspres,21,119,NORMAL
Bagdat-Caddesi,3,92,NORMAL
Bagdat-Caddesi,8,12,HEAVY
Basin-Ekspres,0,31,HEAVY
Besiktas-Coast,14,17,HEAVY
Kadikoy-Center,19,47,NORMAL
Bagdat-Caddesi,6,98,NORMAL
E5-Bridge,23,91,NORMAL
Sahil-Kennedy,14,74,NORMAL
Levent-Buyukdere,6,115,NORMAL
Tem-Kavacik,9,58,NORMAL
Haliç-Bridge,23,101,NORMAL
Kadikoy-Center,17,29,HEAVY
Besiktas-Coast,4,90,NORMAL
E5-Beylikduzu,2,116,NORMAL
E5-Beylikduzu,7,10,HEAVY
Levent-Buyukdere,3,81,NORMAL
Levent-Buyukdere,20,21,HEAVY
E5-Beylikduzu,10,17,HEAVY
Kadikoy-Center,11,97,NORMAL
Sahil-Kennedy,16,109,NORMAL
Basin-Ekspres,22,27,HEAVY
Tem-Seyrantepe,4,120,NORMAL
Tem-Kavacik,19,28,LOCKED
Haliç-Bridge,18,58,NORMAL
Minibus-Yolu,10,40,NORMAL
Tem-Kavacik,7,27,HEAVY
Bagdat-Caddesi,3,104,NORMAL
Tem-Seyrantepe,17,25,HEAVY
Besiktas-Coast,8,12,LOCKED
Levent-Buyukdere,9,7,HEAVY
Tem-Seyrantepe,4,85,NORMAL
Kadikoy-Center,8,23,HEAVY
Kadikoy-Center,22,75,NORMAL
Tem-Kavacik,1,117,NORMAL
Sahil-Kennedy,10,10,LOCKED
Bagdat-Caddesi,23,84,NORMAL
Tem-Kavacik,14,85,NORMAL
Bagdat-Caddesi,13,24,HEAVY
Tem-Kavacik,3,70,NORMAL
Tem-Seyrantepe,17,49,NORMAL
E5-Beylikduzu,13,113,NORMAL
E5-Bridge,8,30,LOCKED
Haliç-Bridge,7,25,HEAVY
E5-Beylikduzu,11,120,NORMAL
Haliç-Bridge,20,29,LOCKED
Levent-Buyukdere,1,105,NORMAL
Kadikoy-Center,6,109,NORMAL
Levent-Buyukdere,15,92,NORMAL
Basin-Ekspres,18,7,LOCKED
Haliç-Bridge,9,27,LOCKED
Besiktas-Coast,2,113,NORMAL
E5-Bridge,1,82,NORMAL
Minibus-Yolu,16,115,NORMAL
Tem-Seyrantepe,22,114,NORMAL
Kadikoy-Center,22,97,NORMAL
Besiktas-Coast,0,78,NORMAL
Besiktas-Coast,20,56,NORMAL
Sahil-Kennedy,21,114,NORMAL
Tem-Seyrantepe,15,78,NORMAL
Haliç-Bridge,17,6,HEAVY
Basin-Ekspres,12,34,HEAVY
Besiktas-Coast,16,78,NORMAL
Basin-Ekspres,21,76,NORMAL
Minibus-Yolu,5,79,NORMAL
Levent-Buyukdere,0,90,NORMAL
Tem-Seyrantepe,20,33,NORMAL
Sahil-Kennedy,9,6,LOCKED
Levent-Buyukdere,21,70,NORMAL
Haliç-Bridge,11,82,NORMAL
Tem-Seyrantepe,0,83,NORMAL
Sahil-Kennedy,14,19,HEAVY
E5-Beylikduzu,13,26,HEAVY
Kadikoy-Center,13,31,HEAVY
Levent-Buyukdere,11,83,NORMAL
Levent-Buyukdere,7,6,LOCKED
Levent-Buyukdere,5,76,NORMAL
Kadikoy-Center,20,12,HEAVY
E5-Bridge,1,78,NORMAL
Bagdat-Caddesi,21,108,NORMAL
Basin-Ekspres,10,5,HEAVY
Basin-Ekspres,1,115,NORMAL
Haliç-Bridge,9,29,HEAVY
Bagdat-Caddesi,1,112,NORMAL
Kadikoy-Center,8,10,HEAVY
Basin-Ekspres,5,98,NORMAL
E5-Beylikduzu,0,89,NORMAL
E5-Bridge,9,17,HEAVY
E5-Beylikduzu,0,90,NORMAL
Basin-Ekspres,1,114,NORMAL
Kadikoy-Center,23,71,NORMAL
Basin-Ekspres,8,30,LOCKED
E5-Beylikduzu,12,75,NORMAL
Basin-Ekspres,1,90,NORMAL
Levent-Buyukdere,19,6,LOCKED
E5-Beylikduzu,4,91,NORMAL
Levent-Buyukdere,13,97,NORMAL
Kadikoy-Center,2,103,NORMAL
Bagdat-Caddesi,11,109,NORMAL
Besiktas-Coast,19,31,NORMAL
Tem-Seyrantepe,20,7,LOCKED
E5-Beylikduzu,10,17,HEAVY
Kadikoy-Center,10,27,HEAVY
E5-Bridge,9,42,NORMAL
Besiktas-Coast,2,114,NORMAL
Tem-Kavacik,10,37,NORMAL
Sahil-Kennedy,22,86,NORMAL
E5-Bridge,15,95,NORMAL
Levent-Buyukdere,18,13,HEAVY
E5-Bridge,11,100,NORMAL
Haliç-Bridge,12,118,NORMAL
Sahil-Kennedy,8,24,LOCKED
Minibus-Yolu,16,96,NORMAL
E5-Bridge,0,120,NORMAL
Basin-Ekspres,8,20,HEAVY
E5-Bridge,21,71,NORMAL
E5-Bridge,21,75,NORMAL
Besiktas-Coast,6,73,NORMAL
Kadikoy-Center,20,20,LOCKED
Tem-Seyrantepe,18,45,NORMAL
Bagdat-Caddesi,12,22,HEAVY
Bagdat-Caddesi,0,96,NORMAL
E5-Beylikduzu,12,89,NORMAL
Tem-Kavacik,0,111,NORMAL
Haliç-Bridge,23,99,NORMAL
Basin-Ekspres,6,14,HEAVY
Minibus-Yolu,20,30,HEAVY
Bagdat-Caddesi,22,72,NORMAL
Minibus-Yolu,3,115,NORMAL
Tem-Seyrantepe,11,118,NORMAL
Tem-Seyrantepe,4,76,NORMAL
Minibus-Yolu,6,86,NORMAL
Tem-Seyrantepe,8,21,LOCKED
Haliç-Bridge,19,12,LOCKED
Besiktas-Coast,15,119,NORMAL
Sahil-Kennedy,14,95,NORMAL
Levent-Buyukdere,14,86,NORMAL
Haliç-Bridge,20,16,HEAVY
Sahil-Kennedy,1,101,NORMAL
Minibus-Yolu,15,81,NORMAL
Minibus-Yolu,12,116,NORMAL
Haliç-Bridge,19,26,HEAVY
Basin-Ekspres,11,114,NORMAL
Kadikoy-Center,22,85,NORMAL
E5-Bridge,15,34,HEAVY
Tem-Seyrantepe,16,99,NORMAL
Tem-Kavacik,16,112,NORMAL
Bagdat-Caddesi,5,115,NORMAL
Besiktas-Coast,22,96,NORMAL
Kadikoy-Center,5,117,NORMAL
Sahil-Kennedy,14,101,NORMAL
Besiktas-Coast,0,107,NORMAL
Kadikoy-Center,12,101,NORMAL
Tem-Seyrantepe,10,12,LOCKED
Tem-Seyrantepe,5,86,NORMAL
Basin-Ekspres,0,71,NORMAL
E5-Beylikduzu,6,97,NORMAL
Basin-Ekspres,13,17,HEAVY
Kadikoy-Center,21,103,NORMAL
Sahil-Kennedy,0,78,NORMAL
Minibus-Yolu,17,25,LOCKED
Basin-Ekspres,5,93,NORMAL
Basin-Ekspres,23,105,NORMAL
Basin-Ekspres,0,20,HEAVY
Tem-Kavacik,10,9,HEAVY
Tem-Kavacik,18,24,HEAVY
Haliç-Bridge,19,8,LOCKED
E5-Bridge,13,72,NORMAL
Tem-Seyrantepe,13,94,NORMAL
Tem-Seyrantepe,9,11,LOCKED
E5-Bridge,17,19,HEAVY
Tem-Kavacik,7,5,HEAVY
Basin-Ekspres,9,5,HEAVY
Minibus-Yolu,9,38,NORMAL
Basin-Ekspres,19,17,HEAVY
Basin-Ekspres,16,88,NORMAL
Basin-Ekspres,12,110,NORMAL
Tem-Seyrantepe,17,6,HEAVY
Tem-Seyrantepe,16,112,NORMAL
Kadikoy-Center,7,52,NORMAL
Minibus-Yolu,4,110,NORMAL
E5-Bridge,10,21,LOCKED
Haliç-Bridge,8,24,LOCKED
Bagdat-Caddesi,14,89,NORMAL
Levent-Buyukdere,1,13,HEAVY
Levent-Buyukdere,5,74,NORMAL
Besiktas-Coast,22,107,NORMAL
E5-Bridge,11,73,NORMAL
Minibus-Yolu,18,47,NORMAL
Haliç-Bridge,4,74,NORMAL
Tem-Seyrantepe,22,27,HEAVY
Sahil-Kennedy,7,51,NORMAL
Bagdat-Caddesi,5,98,NORMAL
Levent-Buyukdere,12,100,NORMAL
Levent-Buyukdere,18,7,HEAVY
Minibus-Yolu,22,104,NORMAL
E5-Beylikduzu,23,20,HEAVY
Minibus-Yolu,2,75,NORMAL
Levent-Buyukdere,4,112,NORMAL
E5-Bridge,1,98,NORMAL
Sahil-Kennedy,2,74,NORMAL
Haliç-Bridge,12,99,NORMAL
Sahil-Kennedy,4,120,NORMAL
Sahil-Kennedy,23,70,NORMAL
Sahil-Kennedy,22,79,NORMAL
Sahil-Kennedy,0,99,NORMAL
E5-Beylikduzu,8,8,HEAVY
Bagdat-Caddesi,0,107,NORMAL
Sahil-Kennedy,1,105,NORMAL
Bagdat-Caddesi,9,46,NORMAL
E5-Beylikduzu,21,78,NORMAL
Bagdat-Caddesi,7,22,LOCKED
Basin-Ekspres,23,88,NORMAL
Minibus-Yolu,0,74,NORMAL
E5-Bridge,17,23,HEAVY
E5-Beylikduzu,3,120,NORMAL
Kadikoy-Center,6,89,NORMAL
Tem-Seyrantepe,2,95,NORMAL
Basin-Ekspres,11,105,NORMAL
Bagdat-Caddesi,12,74,NORMAL
Bagdat-Caddesi,7,45,NORMAL
Besiktas-Coast,20,60,NORMAL
E5-Bridge,12,95,NORMAL
E5-Beylikduzu,7,32,NORMAL
Tem-Kavacik,23,109,NORMAL
Besiktas-Coast,2,116,NORMAL
Levent-Buyukdere,21,103,NORMAL
Tem-Seyrantepe,13,113,NORMAL
Haliç-Bridge,11,114,NORMAL
Tem-Seyrantepe,4,89,NORMAL
Haliç-Bridge,8,52,NORMAL
Tem-Seyrantepe,1,84,NORMAL
Tem-Seyrantepe,20,15,HEAVY
Haliç-Bridge,7,14,LOCKED
Bagdat-Caddesi,12,79,NORMAL
Kadikoy-Center,16,96,NORMAL
Minibus-Yolu,8,34,NORMAL
Bagdat-Caddesi,13,79,NORMAL
E5-Bridge,6,103,NORMAL
Bagdat-Caddesi,0,107,NORMAL
Besiktas-Coast,4,85,NORMAL
Besiktas-Coast,14,79,NORMAL
E5-Beylikduzu,17,14,LOCKED
E5-Bridge,5,87,NORMAL
Bagdat-Caddesi,14,97,NORMAL
Kadikoy-Center,12,119,NORMAL
Besiktas-Coast,5,101,NORMAL
Sahil-Kennedy,8,33,NORMAL
Kadikoy-Center,21,97,NORMAL
Levent-Buyukdere,3,94,NORMAL
Besiktas-Coast,16,95,NORMAL
Minibus-Yolu,2,93,NORMAL
Minibus-Yolu,3,18,HEAVY
Kadikoy-Center,19,25,LOCKED
Minibus-Yolu,15,117,NORMAL
Haliç-Bridge,15,78,NORMAL
Tem-Kavacik,21,84,NORMAL
Besiktas-Coast,19,9,LOCKED
Sahil-Kennedy,15,108,NORMAL
Tem-Kavacik,13,101,NORMAL
Tem-Seyrantepe,8,23,LOCKED
Haliç-Bridge,21,71,NORMAL
Tem-Seyrantepe,6,95,NORMAL
E5-Beylikduzu,11,90,NORMAL
Haliç-Bridge,19,44,NORMAL
Tem-Kavacik,8,39,NORMAL
Minibus-Yolu,6,100,NORMAL
Tem-Kavacik,7,9,HEAVY
Minibus-Yolu,2,105,NORMAL
Haliç-Bridge,5,111,NORMAL
Kadikoy-Center,23,15,HEAVY
Kadikoy-Center,9,19,HEAVY
Tem-Seyrantepe,22,112,NORMAL
Basin-Ekspres,20,37,NORMAL
Tem-Seyrantepe,21,26,HEAVY
E5-Bridge,7,14,HEAVY
Sahil-Kennedy,8,42,NORMAL
Basin-Ekspres,10,43,NORMAL
Tem-Seyrantepe,17,17,LOCKED
Minibus-Yolu,19,20,LOCKED
Tem-Kavacik,23,106,NORMAL
Besiktas-Coast,16,107,NORMAL
Besiktas-Coast,16,97,NORMAL
Minibus-Yolu,0,88,NORMAL
Tem-Kavacik,2,71,NORMAL
Levent-Buyukdere,12,70,NORMAL
Haliç-Bridge,5,120,NORMAL
Tem-Kavacik,18,23,HEAVY
Tem-Seyrantepe,18,52,NORMAL
Haliç-Bridge,11,91,NORMAL
Tem-Kavacik,6,79,NORMAL
E5-Bridge,1,114,NORMAL
Haliç-Bridge,6,105,NORMAL
Basin-Ekspres,18,43,NORMAL
Tem-Kavacik,20,14,HEAVY
Bagdat-Caddesi,5,31,HEAVY
Kadikoy-Center,12,106,NORMAL
Tem-Kavacik,3,107,NORMAL
E5-Bridge,21,72,NORMAL
E5-Beylikduzu,8,12,HEAVY
Besiktas-Coast,19,29,LOCKED
Levent-Buyukdere,15,110,NORMAL
E5-Bridge,23,71,NORMAL
Levent-Buyukdere,5,99,NORMAL
E5-Bridge,7,14,HEAVY
E5-Beylikduzu,5,104,NORMAL
Levent-Buyukdere,21,88,NORMAL
Kadikoy-Center,3,104,NORMAL
E5-Bridge,14,106,NORMAL
Basin-Ekspres,1,92,NORMAL
Kadikoy-Center,1,25,HEAVY
Levent-Buyukdere,21,102,NORMAL
Kadikoy-Center,0,94,NORMAL
Bagdat-Caddesi,11,104,NORMAL
E5-Bridge,13,32,HEAVY
E5-Bridge,3,118,NORMAL
Tem-Seyrantepe,8,32,NORMAL
Bagdat-Caddesi,14,108,NORMAL
Haliç-Bridge,12,111,NORMAL
Bagdat-Caddesi,19,30,LOCKED
Besiktas-Coast,5,20,HEAVY
Kadikoy-Center,13,22,HEAVY
E5-Beylikduzu,5,72,NORMAL
Levent-Buyukdere,17,30,LOCKED
Tem-Seyrantepe,21,19,HEAVY
Besiktas-Coast,13,103,NORMAL
Levent-Buyukdere,1,116,NORMAL
Levent-Buyukdere,14,78,NORMAL
Besiktas-Coast,3,92,NORMAL
Basin-Ekspres,15,114,NORMAL
Minibus-Yolu,8,10,HEAVY
Tem-Kavacik,19,21,LOCKED
Tem-Seyrantepe,16,101,NORMAL
E5-Bridge,11,92,NORMAL
Levent-Buyukdere,0,120,NORMAL
E5-Beylikduzu,21,116,NORMAL
Haliç-Bridge,9,17,LOCKED
Basin-Ekspres,1,95,NORMAL
Haliç-Bridge,20,15,LOCKED
Kadikoy-Center,17,17,HEAVY
Basin-Ekspres,19,28,HEAVY
Basin-Ekspres,17,43,NORMAL
Bagdat-Caddesi,13,88,NORMAL
Besiktas-Coast,12,114,NORMAL
Haliç-Bridge,16,105,NORMAL
E5-Beylikduzu,3,88,NORMAL
E5-Bridge,10,48,NORMAL
Besiktas-Coast,5,107,NORMAL
Minibus-Yolu,12,97,NORMAL
Kadikoy-Center,23,106,NORMAL
Haliç-Bridge,13,107,NORMAL
Bagdat-Caddesi,2,74,NORMAL
Bagdat-Caddesi,2,78,NORMAL
E5-Beylikduzu,12,111,NORMAL
E5-Bridge,17,15,HEAVY
Minibus-Yolu,19,32,NORMAL
Haliç-Bridge,16,87,NORMAL
Minibus-Yolu,13,78,NORMAL
Minibus-Yolu,17,11,HEAVY
Sahil-Kennedy,23,72,NORMAL
E5-Beylikduzu,20,48,NORMAL
Bagdat-Caddesi,5,112,NORMAL
Tem-Seyrantepe,7,15,LOCKED
Sahil-Kennedy,6,77,NORMAL
Tem-Kavacik,21,97,NORMAL
E5-Beylikduzu,0,73,NORMAL
Bagdat-Caddesi,21,112,NORMAL
Tem-Kavacik,4,72,NORMAL
Bagdat-Caddesi,10,9,LOCKED
Sahil-Kennedy,22,99,NORMAL
Tem-Seyrantepe,2,87,NORMAL
Haliç-Bridge,21,103,NORMAL
Minibus-Yolu,14,113,NORMAL
Basin-Ekspres,10,49,NORMAL
Kadikoy-Center,7,36,NORMAL
Levent-Buyukdere,13,98,NORMAL
Tem-Kavacik,16,109,NORMAL
Bagdat-Caddesi,5,97,NORMAL
Levent-Buyukdere,5,84,NORMAL
E5-Beylikduzu,17,42,NORMAL
E5-Beylikduzu,8,8,LOCKED
Haliç-Bridge,8,30,LOCKED
Besiktas-Coast,18,29,HEAVY
Minibus-Yolu,18,40,NORMAL
Haliç-Bridge,2,119,NORMAL
Levent-Buyukdere,11,99,NORMAL
Basin-Ekspres,14,111,NORMAL
Haliç-Bridge,5,101,NORMAL
Levent-Buyukdere,12,74,NORMAL
Tem-Kavacik,21,97,NORMAL
Sahil-Kennedy,21,85,NORMAL
Kadikoy-Center,17,25,LOCKED
E5-Beylikduzu,1,70,NORMAL
Tem-Kavacik,5,80,NORMAL
Besiktas-Coast,5,105,NORMAL
Bagdat-Caddesi,16,93,NORMAL
Bagdat-Caddesi,6,78,NORMAL
Besiktas-Coast,10,8,LOCKED
Tem-Seyrantepe,1,104,NORMAL
Minibus-Yolu,18,24,HEAVY
Basin-Ekspres,15,79,NORMAL
Kadikoy-Center,22,98,NORMAL
Basin-Ekspres,20,36,NORMAL
Tem-Seyrantepe,11,37,HEAVY
Tem-Kavacik,22,119,NORMAL
Kadikoy-Center,3,81,NORMAL
Sahil-Kennedy,4,85,NORMAL
Minibus-Yolu,10,14,HEAVY
E5-Bridge,4,102,NORMAL
Besiktas-Coast,12,70,NORMAL
Haliç-Bridge,22,72,NORMAL
Tem-Kavacik,21,107,NORMAL
Haliç-Bridge,6,79,NORMAL
Besiktas-Coast,1,102,NORMAL
E5-Bridge,21,76,NORMAL
Levent-Buyukdere,12,114,NORMAL
Tem-Seyrantepe,12,86,NORMAL
Levent-Buyukdere,12,74,NORMAL
Sahil-Kennedy,8,11,LOCKED
Tem-Kavacik,9,5,HEAVY
E5-Beylikduzu,7,10,HEAVY
Bagdat-Caddesi,8,57,NORMAL
Basin-Ekspres,6,87,NORMAL
E5-Beylikduzu,22,78,NORMAL
Besiktas-Coast,15,89,NORMAL
Tem-Kavacik,6,112,NORMAL
Levent-Buyukdere,0,111,NORMAL
Haliç-Bridge,10,39,NORMAL
Levent-Buyukdere,1,72,NORMAL
Kadikoy-Center,7,17,HEAVY
Basin-Ekspres,1,73,NORMAL
Sahil-Kennedy,8,6,LOCKED
Minibus-Yolu,9,6,HEAVY
Haliç-Bridge,3,83,NORMAL
Minibus-Yolu,6,106,NORMAL
Tem-Kavacik,20,19,HEAVY
Haliç-Bridge,16,87,NORMAL
Sahil-Kennedy,19,19,HEAVY
E5-Beylikduzu,17,46,NORMAL
Besiktas-Coast,9,6,HEAVY
Tem-Seyrantepe,17,59,NORMAL
Sahil-Kennedy,16,76,NORMAL
Levent-Buyukdere,1,98,NORMAL
Haliç-Bridge,9,21,LOCKED
Sahil-Kennedy,9,43,NORMAL
Levent-Buyukdere,4,116,NORMAL
Besiktas-Coast,8,28,HEAVY
E5-Beylikduzu,20,21,HEAVY
Tem-Seyrantepe,1,76,NORMAL
Haliç-Bridge,7,8,LOCKED
Bagdat-Caddesi,8,17,HEAVY
E5-Beylikduzu,0,84,NORMAL
Besiktas-Coast,2,94,NORMAL
Basin-Ekspres,9,41,NORMAL
Besiktas-Coast,21,83,NORMAL
Sahil-Kennedy,12,116,NORMAL
Kadikoy-Center,4,114,NORMAL
Haliç-Bridge,22,105,NORMAL
